order,id,date,time,title,url,visitCount,typedCount,transition
118,4877,6/8/2025,13:07:08,Big Data Slides - Google Docs,https://docs.google.com/document/d/1PacRhHA1YimK3cdtRiw9oYobKSpulOw5CgZdJNhMOPM/edit?usp=sharing,1,1,typed
119,4873,6/8/2025,13:01:20,Meet - Nazarenko presentation discussion,https://meet.google.com/rbd-oans-pre?authuser=0,14,0,link
120,4873,6/8/2025,13:01:16,Meet - Nazarenko presentation discussion,https://meet.google.com/rbd-oans-pre?authuser=0,14,0,link
121,4873,6/8/2025,13:01:11,Meet - Nazarenko presentation discussion,https://meet.google.com/rbd-oans-pre?authuser=0,14,0,link
122,4873,6/8/2025,13:01:08,Meet - Nazarenko presentation discussion,https://meet.google.com/rbd-oans-pre?authuser=0,14,0,link
123,4873,6/8/2025,13:01:04,Meet - Nazarenko presentation discussion,https://meet.google.com/rbd-oans-pre?authuser=0,14,0,link
124,4873,6/8/2025,13:01:02,Meet - Nazarenko presentation discussion,https://meet.google.com/rbd-oans-pre?authuser=0,14,0,link
125,4873,6/8/2025,13:00:48,Meet - Nazarenko presentation discussion,https://meet.google.com/rbd-oans-pre?authuser=0,14,0,link
126,4876,6/8/2025,12:58:09,Big Data Privacy Presentation Plan - Google Docs,https://docs.google.com/document/d/1m8pjJOp0qxOfuULUj-Vy8kwQT4uPMSfT9g9SjMjTpRk/edit?tab=t.0#heading=h.imxa0tjob1u0,1,0,link
127,4875,6/8/2025,12:58:08,Big Data Privacy Presentation Plan - Google Docs,https://docs.google.com/document/d/1m8pjJOp0qxOfuULUj-Vy8kwQT4uPMSfT9g9SjMjTpRk/edit?tab=t.0,1,0,link
128,4874,6/8/2025,12:58:07,Big Data Privacy Presentation Plan - Google Docs,https://docs.google.com/document/d/1m8pjJOp0qxOfuULUj-Vy8kwQT4uPMSfT9g9SjMjTpRk/edit?usp=sharing,1,1,typed
129,4873,6/8/2025,12:57:05,Meet - Nazarenko presentation discussion,https://meet.google.com/rbd-oans-pre?authuser=0,14,0,link
130,4873,6/8/2025,12:56:59,Meet - Nazarenko presentation discussion,https://meet.google.com/rbd-oans-pre?authuser=0,14,0,link
131,4873,6/8/2025,12:56:50,Meet - Nazarenko presentation discussion,https://meet.google.com/rbd-oans-pre?authuser=0,14,0,link
132,4873,6/8/2025,12:56:46,Meet - Nazarenko presentation discussion,https://meet.google.com/rbd-oans-pre?authuser=0,14,0,link
133,4873,6/8/2025,12:56:00,Meet - Nazarenko presentation discussion,https://meet.google.com/rbd-oans-pre?authuser=0,14,0,link
134,4872,6/8/2025,12:55:58,Meet,https://meet.google.com/rbd-oans-pre?authuser=0&hs=122&ijlm=1749376557949,1,0,link
135,308,6/8/2025,12:55:56,"Ucu.edu.ua - Calendar - Monday, June 9, 2025, today",https://calendar.google.com/calendar/u/0/r/day,15,4,link
136,4348,6/8/2025,11:29:31,🎓Data Streaming with Kafka — Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/course/data-streaming-with-kafka/quiz/quiz-2,3,0,link
137,4871,6/8/2025,11:28:27,🎓Data Streaming with Kafka — Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/course/data-streaming-with-kafka/lesson/lesson-2,2,0,link
138,3552,6/8/2025,11:16:06,🎓Data Streaming with Kafka — Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/course/data-streaming-with-kafka/quiz/quiz-1,3,0,link
139,308,6/8/2025,11:12:03,"Ucu.edu.ua - Calendar - Monday, June 9, 2025, today",https://calendar.google.com/calendar/u/0/r/day,15,4,typed
140,308,6/8/2025,11:12:02,"Ucu.edu.ua - Calendar - Monday, June 9, 2025, today",https://calendar.google.com/calendar/u/0/r/day,15,4,link
141,308,6/8/2025,11:12:01,"Ucu.edu.ua - Calendar - Monday, June 9, 2025, today",https://calendar.google.com/calendar/u/0/r/day,15,4,link
142,308,6/8/2025,11:10:51,"Ucu.edu.ua - Calendar - Monday, June 9, 2025, today",https://calendar.google.com/calendar/u/0/r/day,15,4,link
143,308,6/8/2025,11:10:47,"Ucu.edu.ua - Calendar - Monday, June 9, 2025, today",https://calendar.google.com/calendar/u/0/r/day,15,4,typed
144,4346,6/8/2025,11:09:24,🎓Data Streaming with Kafka — Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/course/data-streaming-with-kafka/lesson/lecture-matherials,3,0,link
145,3552,6/8/2025,11:09:20,🎓Data Streaming with Kafka — Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/course/data-streaming-with-kafka/quiz/quiz-1,3,0,link
146,4037,6/8/2025,10:53:21,🎓Data Streaming with Kafka — Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/course/data-streaming-with-kafka/quiz/investigation-of-kafka-throughput,8,0,link
147,3555,6/8/2025,10:52:22,🎓Data Streaming with Kafka — Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/course/data-streaming-with-kafka/quiz/project-selection-and-submission,6,0,link
148,4348,6/8/2025,10:52:11,🎓Data Streaming with Kafka — Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/course/data-streaming-with-kafka/quiz/quiz-2,3,0,link
149,4338,6/8/2025,10:52:03,Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/profile/progress,2,0,link
150,4869,6/8/2025,10:51:57,Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/profile/quiz-progress,1,0,link
151,4868,6/8/2025,10:51:54,Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/profile/certificates,1,0,link
152,3540,6/8/2025,10:51:40,Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/,15,0,link
153,4864,6/8/2025,10:51:37,Sign in - Google Accounts,https://accounts.google.com/o/oauth2/auth/oauthchooseaccount?client_id=84126962734-7rhhfijs7cuj42v9ckrkboc5br7rvlsk.apps.googleusercontent.com&redirect_uri=https%3A%2F%2Fapp.academyocean.com%2Fauth%2Foauth%2Fgoogle&scope=openid%20profile%20email&response_type=code&state=aapQww1hkqpWIKozMJ2tXsCpcp9zy5eWG0GRI2OS&service=lso&o2v=1&flowName=GeneralOAuthFlow,1,0,link
154,4863,6/8/2025,10:51:37,Sign in - Google Accounts,https://accounts.google.com/o/oauth2/auth?client_id=84126962734-7rhhfijs7cuj42v9ckrkboc5br7rvlsk.apps.googleusercontent.com&redirect_uri=https%3A%2F%2Fapp.academyocean.com%2Fauth%2Foauth%2Fgoogle&scope=openid%20profile%20email&response_type=code&state=aapQww1hkqpWIKozMJ2tXsCpcp9zy5eWG0GRI2OS&service=lso&o2v=1,1,0,link
155,4862,6/8/2025,10:51:36,Sign in - Google Accounts,https://accounts.google.com/o/oauth2/auth?client_id=84126962734-7rhhfijs7cuj42v9ckrkboc5br7rvlsk.apps.googleusercontent.com&redirect_uri=https%3A%2F%2Fapp.academyocean.com%2Fauth%2Foauth%2Fgoogle&scope=openid+profile+email&response_type=code&state=aapQww1hkqpWIKozMJ2tXsCpcp9zy5eWG0GRI2OS,1,0,link
156,3540,6/8/2025,10:51:33,Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/,15,0,form_submit
157,266,6/8/2025,10:51:33,Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/auth/sign/in,7,0,form_submit
158,4037,6/8/2025,10:51:15,🎓Data Streaming with Kafka — Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/course/data-streaming-with-kafka/quiz/investigation-of-kafka-throughput,8,0,link
159,3540,6/8/2025,10:51:15,Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/,15,0,link
160,4857,6/8/2025,10:51:10,Sign in - Google Accounts,https://accounts.google.com/o/oauth2/auth/oauthchooseaccount?client_id=84126962734-7rhhfijs7cuj42v9ckrkboc5br7rvlsk.apps.googleusercontent.com&redirect_uri=https%3A%2F%2Fapp.academyocean.com%2Fauth%2Foauth%2Fgoogle&scope=openid%20profile%20email&response_type=code&state=BrxARdg0O0oG8Vy8CdVHToZMi7eoAWlARYmPaexf&service=lso&o2v=1&flowName=GeneralOAuthFlow,1,0,link
161,4856,6/8/2025,10:51:10,Sign in - Google Accounts,https://accounts.google.com/o/oauth2/auth?client_id=84126962734-7rhhfijs7cuj42v9ckrkboc5br7rvlsk.apps.googleusercontent.com&redirect_uri=https%3A%2F%2Fapp.academyocean.com%2Fauth%2Foauth%2Fgoogle&scope=openid%20profile%20email&response_type=code&state=BrxARdg0O0oG8Vy8CdVHToZMi7eoAWlARYmPaexf&service=lso&o2v=1,1,0,link
162,4855,6/8/2025,10:51:10,Sign in - Google Accounts,https://accounts.google.com/o/oauth2/auth?client_id=84126962734-7rhhfijs7cuj42v9ckrkboc5br7rvlsk.apps.googleusercontent.com&redirect_uri=https%3A%2F%2Fapp.academyocean.com%2Fauth%2Foauth%2Fgoogle&scope=openid+profile+email&response_type=code&state=BrxARdg0O0oG8Vy8CdVHToZMi7eoAWlARYmPaexf,1,0,link
163,4037,6/8/2025,10:51:03,🎓Data Streaming with Kafka — Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/course/data-streaming-with-kafka/quiz/investigation-of-kafka-throughput,8,0,reload
164,266,6/8/2025,10:51:03,Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/auth/sign/in,7,0,reload
165,719,6/8/2025,10:50:56,Оцінки - Шевчук Богдан | LMS Moodle at UCU,https://learn.ucu.edu.ua/grade/report/overview/index.php,77,0,link
166,719,6/8/2025,10:50:43,Оцінки - Шевчук Богдан | LMS Moodle at UCU,https://learn.ucu.edu.ua/grade/report/overview/index.php,77,0,reload
167,395,6/8/2025,10:50:43,Увійдіть на сайт | LMS Moodle at UCU,https://learn.ucu.edu.ua/login/index.php,48,1,reload
168,395,6/8/2025,10:50:43,Увійдіть на сайт | LMS Moodle at UCU,https://learn.ucu.edu.ua/login/index.php,48,1,reload
169,719,6/7/2025,1:12:31,Оцінки - Шевчук Богдан | LMS Moodle at UCU,https://learn.ucu.edu.ua/grade/report/overview/index.php,77,0,link
170,3981,6/7/2025,1:11:58,"Data Visualization (2.24-25.PKN24/M): Особистий ""inspiration list"" | LMS Moodle at UCU",https://learn.ucu.edu.ua/mod/assign/view.php?id=99671,16,0,link
171,3979,6/7/2025,1:09:55,Data Visualization (2.24-25.PKN24/M): Звіт про діяльність (grade) | LMS Moodle at UCU,https://learn.ucu.edu.ua/course/user.php?mode=grade&id=7242&user=20995,27,0,link
172,719,6/7/2025,1:09:53,Оцінки - Шевчук Богдан | LMS Moodle at UCU,https://learn.ucu.edu.ua/grade/report/overview/index.php,77,0,link
173,4852,6/7/2025,1:09:50,"Humanity, Ethics, Technology (1.24-25.PKN24/M): Звіт про діяльність (grade) | LMS Moodle at UCU",https://learn.ucu.edu.ua/course/user.php?mode=grade&id=2016&user=20995,1,0,link
174,719,6/7/2025,1:09:46,Оцінки - Шевчук Богдан | LMS Moodle at UCU,https://learn.ucu.edu.ua/grade/report/overview/index.php,77,0,link
175,4845,6/7/2025,1:08:30,Data Visualization (2.24-25.PKN24/M): Тест на знання теорії | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/quiz/view.php?id=102520,5,0,link
176,4849,6/7/2025,1:05:40,Тест на знання теорії: спроба перегляду | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/quiz/review.php?attempt=120586&cmid=102520,3,0,link
177,4845,6/7/2025,1:05:34,Data Visualization (2.24-25.PKN24/M): Тест на знання теорії | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/quiz/view.php?id=102520,5,0,link
178,4851,6/7/2025,1:04:21,Тест на знання теорії: спроба перегляду | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/quiz/review.php?attempt=120586&cmid=102520#question-128171-6,2,0,link
179,4850,6/7/2025,1:04:01,Тест на знання теорії: спроба перегляду | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/quiz/review.php?attempt=120586&cmid=102520#question-128171-5,1,0,link
180,4849,6/7/2025,1:03:55,Тест на знання теорії: спроба перегляду | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/quiz/review.php?attempt=120586&cmid=102520,3,0,form_submit
181,4847,6/7/2025,1:03:41,Тест на знання теорії: підсумок спроби | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/quiz/summary.php?attempt=120586&cmid=102520,4,0,form_submit
182,4848,6/7/2025,1:03:06,Тест на знання теорії | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/quiz/attempt.php,3,0,form_submit
183,4847,6/7/2025,1:02:09,Тест на знання теорії: підсумок спроби | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/quiz/summary.php?attempt=120586&cmid=102520,4,0,form_submit
184,4848,6/7/2025,1:01:51,Тест на знання теорії | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/quiz/attempt.php,3,0,form_submit
185,4847,6/7/2025,1:01:47,Тест на знання теорії: підсумок спроби | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/quiz/summary.php?attempt=120586&cmid=102520,4,0,form_submit
186,4848,6/7/2025,1:01:21,Тест на знання теорії | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/quiz/attempt.php,3,0,form_submit
187,4847,6/7/2025,1:01:16,Тест на знання теорії: підсумок спроби | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/quiz/summary.php?attempt=120586&cmid=102520,4,0,form_submit
188,4846,6/7/2025,0:33:29,Тест на знання теорії | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/quiz/attempt.php?attempt=120586&cmid=102520,1,0,form_submit
189,4845,6/7/2025,0:29:04,Data Visualization (2.24-25.PKN24/M): Тест на знання теорії | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/quiz/view.php?id=102520,5,0,reload
190,4845,6/7/2025,0:29:00,Data Visualization (2.24-25.PKN24/M): Тест на знання теорії | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/quiz/view.php?id=102520,5,0,reload
191,4845,6/7/2025,0:28:55,Data Visualization (2.24-25.PKN24/M): Тест на знання теорії | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/quiz/view.php?id=102520,5,0,link
192,3979,6/7/2025,0:28:47,Data Visualization (2.24-25.PKN24/M): Звіт про діяльність (grade) | LMS Moodle at UCU,https://learn.ucu.edu.ua/course/user.php?mode=grade&id=7242&user=20995,27,0,link
193,719,6/7/2025,0:28:43,Оцінки - Шевчук Богдан | LMS Moodle at UCU,https://learn.ucu.edu.ua/grade/report/overview/index.php,77,0,link
194,4843,6/6/2025,19:21:13,Machine Learning (2.24-25.PKN24/M): Project | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=102422,1,0,link
195,2887,6/6/2025,19:21:05,Machine Learning (2.24-25.PKN24/M): Звіт про діяльність (grade) | LMS Moodle at UCU,https://learn.ucu.edu.ua/course/user.php?mode=grade&id=7221&user=20995,19,0,link
196,719,6/6/2025,19:21:01,Оцінки - Шевчук Богдан | LMS Moodle at UCU,https://learn.ucu.edu.ua/grade/report/overview/index.php,77,0,link
197,4466,6/6/2025,19:20:53,Data Visualization (2.24-25.PKN24/M): Курсовий проєкт | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=101771,9,0,form_submit
198,395,6/6/2025,19:20:46,Увійдіть на сайт | LMS Moodle at UCU,https://learn.ucu.edu.ua/login/index.php,48,1,link
199,4466,6/6/2025,19:20:43,Data Visualization (2.24-25.PKN24/M): Курсовий проєкт | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=101771,9,0,reload
200,4708,6/6/2025,19:20:41,course_project_data - Google Drive,https://drive.google.com/drive/folders/1Ywfj3OT6VlKpPLRv9B8v8dabYpKt5EVQ,1,0,reload
201,4347,6/6/2025,19:20:39,UCU-Kafka-bokhan-lesson-1-2023-publ,file:///Users/shevdan/Downloads/UCU-data-streaning-2023-lesson-1.pdf,1,0,reload
202,4775,6/3/2025,23:14:51,PieResponsiveContainer | Recharts,https://recharts.org/en-US/examples/PieResponsiveContainer,2,0,link
203,4840,6/3/2025,23:05:27,Treemap Visualization,https://pavlyukm.github.io/dataviz-course-project/,1,0,auto_toplevel
280,16,6/3/2025,16:15:57,"Inbox (1,976) - bohdan.shevchuk@ucu.edu.ua - Ucu.edu.ua Mail",https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,3,0,link
281,16,6/3/2025,16:15:54,"Inbox (1,976) - bohdan.shevchuk@ucu.edu.ua - Ucu.edu.ua Mail",https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,3,0,link
282,4792,6/3/2025,16:15:46,gmail - Google Search,https://www.google.com/search?q=gmail&oq=gmail&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORiABDIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABNIBCDI0MTVqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,1,0,generated
283,4729,6/2/2025,14:05:35,Climate Zones,https://pudding.cool/2024/06/climate-zones/,2,0,link
284,4711,6/2/2025,14:05:27,The Pudding,https://pudding.cool/,3,0,link
285,3981,6/2/2025,14:04:50,"Data Visualization (2.24-25.PKN24/M): Особистий ""inspiration list"" | LMS Moodle at UCU",https://learn.ucu.edu.ua/mod/assign/view.php?id=99671,16,0,form_submit
286,395,6/2/2025,14:04:44,Увійдіть на сайт | LMS Moodle at UCU,https://learn.ucu.edu.ua/login/index.php,48,1,link
287,395,6/2/2025,14:04:44,Увійдіть на сайт | LMS Moodle at UCU,https://learn.ucu.edu.ua/login/index.php,48,1,link
288,3981,6/2/2025,14:04:44,"Data Visualization (2.24-25.PKN24/M): Особистий ""inspiration list"" | LMS Moodle at UCU",https://learn.ucu.edu.ua/mod/assign/view.php?id=99671,16,0,link
289,4466,6/2/2025,1:01:49,Data Visualization (2.24-25.PKN24/M): Курсовий проєкт | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=101771,9,0,reload
290,4466,6/1/2025,21:54:38,Data Visualization (2.24-25.PKN24/M): Курсовий проєкт | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=101771,9,0,link
291,4654,6/1/2025,21:54:21,"Data Visualization (2.24-25.PKN24/M): Особистий ""inspiration list"" | LMS Moodle at UCU",https://learn.ucu.edu.ua/mod/assign/view.php?id=99671&action=view,3,0,form_submit
292,4653,6/1/2025,21:54:03,"Data Visualization (2.24-25.PKN24/M): Особистий ""inspiration list"" - Редагувати відповідь | LMS Moodle at UCU",https://learn.ucu.edu.ua/mod/assign/view.php?id=99671&action=editsubmission,4,0,form_submit
293,4654,6/1/2025,21:53:54,"Data Visualization (2.24-25.PKN24/M): Особистий ""inspiration list"" | LMS Moodle at UCU",https://learn.ucu.edu.ua/mod/assign/view.php?id=99671&action=view,3,0,form_submit
294,4651,6/1/2025,21:51:08,Data + Science,https://www.dataplusscience.com/insights.html,3,0,link
295,4647,6/1/2025,21:41:31,VizWiz,https://www.vizwiz.com/,4,0,link
296,4629,6/1/2025,21:37:30,eagereyes.org - eagereyes.org,https://eagereyes.org/,5,1,link
297,4618,6/1/2025,21:36:41,Evergreen Data Visualization Blog,https://stephanieevergreen.com/blog/,5,0,link
298,4791,6/1/2025,21:36:39,Stephanie Evergreen's Data Visualization Checklist,https://stephanieevergreen.com/data-visualization-checklist/,1,0,link
299,4618,6/1/2025,21:27:19,Evergreen Data Visualization Blog,https://stephanieevergreen.com/blog/,5,0,link
300,4790,6/1/2025,21:24:52,Create Interactive Data Visualizations with AI | Infogram,https://infogram.com/,2,0,link
301,4789,6/1/2025,21:24:51,inforgram - Google Search,https://www.google.com/search?q=inforgram&oq=inforgram&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIPCAEQLhgKGMcBGNEDGIAEMg8IAhAuGAoYxwEY0QMYgAQyCQgDEAAYChiABDIJCAQQABgKGIAEMgkIBRAAGAoYgAQyCQgGEAAYChiABDIJCAcQABgKGIAEMgkICBAAGAoYgATSAQgyMjM2ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2,0,generated
302,4790,6/1/2025,21:24:49,Create Interactive Data Visualizations with AI | Infogram,https://infogram.com/,2,0,link
303,4789,6/1/2025,21:24:46,inforgram - Google Search,https://www.google.com/search?q=inforgram&oq=inforgram&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIPCAEQLhgKGMcBGNEDGIAEMg8IAhAuGAoYxwEY0QMYgAQyCQgDEAAYChiABDIJCAQQABgKGIAEMgkIBRAAGAoYgAQyCQgGEAAYChiABDIJCAcQABgKGIAEMgkICBAAGAoYgATSAQgyMjM2ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2,0,generated
304,4788,6/1/2025,21:10:08,(2) Infogram (@infogram) / X,https://x.com/infogram,1,0,link
305,4608,6/1/2025,21:08:26,TULP interactive,https://tulpinteractive.com/,4,1,link
306,4741,6/1/2025,21:07:23,Truth & Beauty - Data visualization by Moritz Stefaner,https://truth-and-beauty.net/,5,0,link
307,4759,6/1/2025,21:07:21,Truth & Beauty - Projects,https://truth-and-beauty.net/projects,3,0,link
308,4787,6/1/2025,21:07:16,Truth & Beauty - Selfiecity,https://truth-and-beauty.net/projects/selfiecity,1,0,link
309,4759,6/1/2025,21:07:10,Truth & Beauty - Projects,https://truth-and-beauty.net/projects,3,0,link
310,4741,6/1/2025,21:06:50,Truth & Beauty - Data visualization by Moritz Stefaner,https://truth-and-beauty.net/,5,0,link
311,4741,6/1/2025,21:06:43,Truth & Beauty - Data visualization by Moritz Stefaner,https://truth-and-beauty.net/,5,0,link
312,4733,6/1/2025,21:05:17,Nightingale - Home,https://nightingaledvs.com/,7,0,link
313,4786,6/1/2025,21:04:33,Infographics — Cool Infographics,https://coolinfographics.com/blog,1,0,link
314,4785,6/1/2025,21:02:40,Cool Infographics,https://coolinfographics.com/,1,0,link
315,4751,6/1/2025,21:00:09,(2) Jeremy C.F. Lin 林辰峰 (@Jeremy_CF_Lin) / X,https://x.com/Jeremy_CF_Lin,3,0,link
316,4784,6/1/2025,20:58:42,"Trump's image of dead 'white farmers' came from Reuters footage in Congo, not South Africa | Reuters",https://www.reuters.com/world/africa/trumps-image-dead-white-farmers-came-reuters-footage-congo-not-south-africa-2025-05-22/,1,0,link
317,4720,6/1/2025,20:58:20,(2) Ben Welsh (@palewire) / X,https://x.com/palewire,5,0,link
318,4782,6/1/2025,20:58:02,(2) #zaporizhzhia — поиск / X,https://x.com/search?q=%23zaporizhzhia&src=trend_click&vertical=trends,1,0,link
319,4720,6/1/2025,20:57:54,(2) Ben Welsh (@palewire) / X,https://x.com/palewire,5,0,link
320,4595,6/1/2025,20:55:38,Graphics - The New York Times,https://www.nytimes.com/spotlight/graphics,3,0,link
321,4596,6/1/2025,20:55:34,Graphics - Page 2 - The New York Times,https://www.nytimes.com/spotlight/graphics?page=2,2,0,link
322,4597,6/1/2025,20:55:33,Graphics - Page 3 - The New York Times,https://www.nytimes.com/spotlight/graphics?page=3,2,0,link
